EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2817,Camila,Hodges,11-Jan-23,,Production Technician I,Theresa Davis,camila.hodges@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Field Operations,12-09-1998,MA,Laborer,Male,79678,White,Widowed,Fully Meets,4
2818,Tripp,Sanders,28-Jul-23,30-Jul-23,Production Technician I,Dr. Wendy Lopez,tripp.sanders@bilearner.com,PYZ,Active,Part-Time,Zone B,Temporary,Involuntary,Traditional force look heart talk plan.,Production       ,Fielders,19-01-1964,MA,Engineer,Male,9992,Hispanic,Single,Exceeds,2
2819,Davin,Wade,06-May-23,,Production Technician I,Heidi Williams,davin.wade@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,General - Con,03-02-2000,MA,Flagger,Male,74805,White,Widowed,Fully Meets,4
2820,Pierce,Bender,18-Sep-22,,Production Technician I,Eric Soto,pierce.bender@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Wireline Construction,09-07-1979,MA,Laborer,Male,42750,Hispanic,Divorced,Fully Meets,2
2821,Marin,Mosley,08-Sep-19,10-Sep-21,Production Technician I,Alfred Sanders,marin.mosley@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Retirement,Medical painting rich whole here.,Production       ,Field Operations,22-09-1998,MA,Technician,Male,36681,Hispanic,Single,Fully Meets,2
2822,Barrett,Sosa,30-Aug-19,,Production Technician I,Jerome Adams,barrett.sosa@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Aerial,15-03-1959,MA,Lineman,Female,87892,White,Divorced,Fully Meets,4
2823,Eliezer,Briggs,22-May-23,,Production Technician I,Ariel Graham,eliezer.briggs@bilearner.com,CCDR,Active,Contract,Zone B,Part-Time,Unk,,Production       ,General - Con,07-12-1985,MA,Operator,Female,59827,White,Divorced,Fully Meets,2
2824,Talan,Garrett,02-Mar-21,,Production Technician II,Melinda Shaw,talan.garrett@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Wireline Construction,25-12-1962,MA,Laborer,Male,3624,Hispanic,Widowed,Fully Meets,5
2825,Van,Griffin,13-Feb-23,,Production Technician II,Elizabeth Brown,van.griffin@bilearner.com,MSC,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Eng,29-12-1982,MA,Project Manager,Male,80760,Hispanic,Widowed,Fully Meets,4
2826,Roger,Kaufman,11-Aug-22,01-Dec-22,Production Technician II,Jennifer Farmer,roger.kaufman@bilearner.com,TNS,Leave of Absence,Contract,Zone B,Full-Time,Involuntary,Prepare simply play edge.,Production       ,General - Con,13-04-1954,MA,Technician,Female,96266,Hispanic,Married,Fully Meets,5
2827,Ignacio,Mcintyre,19-Feb-20,10-Dec-22,Production Technician II,Bruce Barber,ignacio.mcintyre@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Decision fill total.,Production       ,Field Operations,09-08-1980,MA,Driver,Female,23357,Other,Married,Fully Meets,4
2828,Jaydon,Lambert,15-Oct-21,26-Mar-23,Production Technician II,Dennis Foster,jaydon.lambert@bilearner.com,WBL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,Camera parent choose add edge product keep.,Production       ,Field Operations,11-05-1944,MA,Technician,Female,95784,Black,Single,Fully Meets,2
2829,Serenity,Carlson,16-Nov-22,,Production Technician I,Ryan Kelly,serenity.carlson@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Engineers,14-04-1947,MA,Director,Male,11197,Other,Single,Fully Meets,2
2830,Leslie,Maynard,30-Jun-22,03-Feb-23,Production Technician I,Nathan Johnson,leslie.maynard@bilearner.com,NEL,Active,Full-Time,Zone B,Part-Time,Resignation,Big author those five today.,Production       ,General - Eng,26-05-1994,MA,Administrative,Male,62490,White,Married,Fully Meets,1
2831,Craig,Sherman,28-Jul-21,,Production Technician I,Philip Morris,craig.sherman@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Aerial,29-04-1952,MA,Lineman,Male,20276,White,Widowed,Fully Meets,2
2832,Lilyana,Huffman,21-Nov-21,,Production Technician I,Felicia Gomez,lilyana.huffman@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,03-01-1975,MA,Laborer,Male,31155,White,Married,Fully Meets,5
2833,Jacey,Reeves,12-Oct-20,,Production Technician I,Sandy Wilson,jacey.reeves@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,,Production       ,General - Con,25-03-1989,MA,Laborer,Male,11072,Asian,Married,Fully Meets,2
2834,Madyson,Silva,02-Oct-18,17-Sep-20,Production Technician I,Bonnie Bell,madyson.silva@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Involuntary,Be minute last meet former. Rich her account top.,Production       ,General - Con,16-11-1943,MA,Technician,Female,95191,Asian,Divorced,Fully Meets,5
2835,Liberty,Poole,17-Jul-21,27-Feb-23,Production Technician I,Jonathan Stephens,liberty.poole@bilearner.com,EW,Active,Contract,Zone C,Part-Time,Resignation,Need either go.,Production       ,Engineers,11-04-1995,MA,Project Manager,Female,81501,White,Divorced,Fully Meets,5
2836,Antonio,Romero,13-Apr-22,,Production Technician I,Michael Horton,antonio.romero@bilearner.com,MSC,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Catv,07-10-1988,MA,Lineman,Female,8731,Black,Divorced,Fully Meets,2
2837,Jaylen,Butler,20-Mar-21,18-Feb-23,Production Technician I,Eric Young,jaylen.butler@bilearner.com,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,Administration field require.,Production       ,Splicing,10-07-1944,MA,Intern,Male,32946,Asian,Single,Fully Meets,4
2838,Gloria,Marks,09-Sep-21,05-Nov-21,Production Technician I,Michele Young,gloria.marks@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Voluntary,Bag physical goal will way against either.,Production       ,General - Sga,13-05-1945,MA,Director,Male,93005,Black,Single,Fully Meets,5
2839,Jaylee,Cunningham,06-Dec-19,28-Mar-22,Production Technician I,Karen Espinoza,jaylee.cunningham@bilearner.com,WBL,Active,Part-Time,Zone C,Part-Time,Voluntary,Information step name three choose.,Production       ,General - Con,06-09-1969,MA,Foreman,Male,72072,Black,Married,Fully Meets,1
2840,Jordon,Wyatt,26-Apr-23,19-May-23,Production Technician I,Yvonne Reilly,jordon.wyatt@bilearner.com,NEL,Active,Contract,Zone B,Part-Time,Voluntary,From continue left eye.,Production       ,Fielders,29-04-2000,MA,Engineer,Male,74671,Hispanic,Divorced,Fully Meets,2
2841,Darien,Doyle,06-Apr-19,,Production Technician I,David Ball,darien.doyle@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unk,,Production       ,General - Con,14-10-1961,MA,Foreman,Male,6774,Hispanic,Married,Fully Meets,5
2842,Ryan,Rollins,19-Oct-20,28-Feb-23,Production Technician I,Dr. Terry Young,ryan.rollins@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Temporary,Voluntary,Region easy at much couple week on.,Production       ,General - Con,16-07-1965,MA,Laborer,Female,90492,Black,Widowed,Fully Meets,1
2843,Manuel,Haley,22-Nov-21,,Production Technician II,Raymond Johnson,manuel.haley@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,General - Con,02-12-1942,MA,Technician,Male,31013,Black,Married,Fully Meets,1
2844,Litzy,Lloyd,30-Dec-20,25-Jul-23,Production Technician II,Anthony Saunders,litzy.lloyd@bilearner.com,TNS,Leave of Absence,Contract,Zone A,Part-Time,Retirement,Process firm life from final medical.,Production       ,Engineers,07-09-1942,MA,Technician,Male,31828,Asian,Widowed,Fully Meets,5
2845,Jett,York,03-Sep-20,,Production Technician II,Nancy Newman,jett.york@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,General - Con,18-06-1979,MA,Foreman,Female,60312,White,Single,Fully Meets,4
2846,Natalia,Bush,14-Oct-19,19-Aug-22,Production Technician II,Robin Jones,natalia.bush@bilearner.com,BPC,Voluntarily Terminated,Contract,Zone C,Full-Time,Resignation,Million the fire begin truth language.,Production       ,Wireless,02-09-1955,MA,Technician,Female,31642,White,Divorced,Fully Meets,5
2847,Mallory,Carey,19-Feb-21,18-Sep-21,Production Technician II,Jessica Saunders,mallory.carey@bilearner.com,CCDR,Future Start,Part-Time,Zone C,Full-Time,Involuntary,Oil at Mr hotel. Same recently leg officer.,Production       ,Underground,26-06-1966,MA,Laborer,Female,81717,Black,Married,Fully Meets,2
2848,Pierre,Tate,13-Mar-22,02-Sep-22,Production Technician I,Willie Compton,pierre.tate@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Involuntary,Perhaps system its answer small.,Production       ,Project Management - Con,28-01-1946,MA,Project Manager,Male,59518,White,Single,Exceeds,1
2849,Shannon,Hurst,02-Oct-18,,Production Technician I,Andrew Thomas,shannon.hurst@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,27-07-1949,MA,Technician,Male,4583,Hispanic,Single,Fully Meets,5
2850,Carleigh,Schultz,06-Oct-22,16-Oct-22,Production Technician I,Victoria Williams,carleigh.schultz@bilearner.com,EW,Active,Full-Time,Zone C,Part-Time,Retirement,Stand until high true effort kid.,Production       ,General - Con,29-07-1972,MA,Technician,Male,6816,Hispanic,Divorced,Exceeds,1
2851,Rihanna,Briggs,21-Sep-20,,Production Technician I,Stephanie Gonzalez,rihanna.briggs@bilearner.com,MSC,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,05-03-1967,MA,Construction Manager,Male,26839,Black,Divorced,Fully Meets,4
2852,Eden,Levy,06-Dec-21,,Production Technician I,Brianna Butler,eden.levy@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,20-11-1946,MA,Laborer,Male,87984,Other,Widowed,Fully Meets,1
2853,Nathanial,Davis,16-Nov-22,21-Mar-23,Production Technician I,Donald Hamilton,nathanial.davis@bilearner.com,PL,Terminated for Cause,Contract,Zone B,Part-Time,Voluntary,Population let responsibility.,Production       ,General - Con,06-04-1994,MA,Operator,Male,70147,Other,Widowed,Needs Improvement,5
2854,Eileen,Beard,02-Aug-22,27-Jul-23,Production Technician I,Amber Adams,eileen.beard@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Resignation,Serious ball together lot body tonight artist.,Production       ,Executive,18-12-1945,MA,Executive,Female,76409,Hispanic,Married,Needs Improvement,2
2855,Kale,Potter,19-Jan-22,,Production Technician I,Michael Armstrong,kale.potter@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,18-02-1979,MA,Clerk,Female,75727,Black,Single,Needs Improvement,4
2856,Sage,Boyer,09-Apr-22,,Production Technician I,Thomas Lewis,sage.boyer@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Sales & Marketing,16-08-1952,MA,Director,Female,14553,White,Married,Needs Improvement,5
2857,Dane,Owens,19-Jul-19,08-Aug-22,Production Technician I,Christina Young,dane.owens@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Involuntary,Create research source close.,Production       ,General - Con,01-11-1974,MA,Laborer,Male,93847,White,Single,Fully Meets,2
2858,Colin,Simpson,02-Sep-21,14-Nov-22,Production Technician I,Kayla Chavez,colin.simpson@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Retirement,According foot decade argue poor hair.,Production       ,Engineers,14-01-1974,MA,Engineer,Male,22983,Other,Married,Fully Meets,5
2859,Rachel,Buckley,01-Feb-19,,Production Technician I,Tracey Turner,rachel.buckley@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,07-03-1945,MA,Engineer,Male,36227,Other,Divorced,Needs Improvement,2
2860,Maria,Cameron,13-Apr-23,26-May-23,Production Technician I,Michelle Murphy,maria.cameron@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Voluntary,Look dark travel herself election college what.,Production       ,General - Con,31-10-1961,MA,Laborer,Male,54190,Black,Married,Fully Meets,2
2861,Judith,Savage,06-Oct-18,,Production Technician I,Sharon Jones,judith.savage@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,13-07-1986,MA,Technician,Male,31403,White,Widowed,Fully Meets,2
2862,Randall,West,24-Mar-20,24-Mar-22,Production Technician II,Tony Spears,randall.west@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Voluntary,Explain threat effort exist send sort dog.,Production       ,Engineers,14-07-1943,MA,Engineer,Male,13985,Other,Single,Fully Meets,4
2863,Caitlin,Palmer,08-Oct-21,,Production Technician II,April Sutton,caitlin.palmer@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Yard (Material Handling),09-12-1943,MA,Coordinator,Male,14407,Other,Widowed,Needs Improvement,4
2864,Luke,Heath,16-May-22,,Production Technician II,Jeffrey Robinson,luke.heath@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,26-12-1995,MA,Technician,Male,37065,Asian,Single,Fully Meets,2
2865,Esperanza,Horne,10-May-22,17-Oct-22,Production Technician II,Jeremy Frey,esperanza.horne@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Voluntary,This fly moment arm realize weight partner.,Production       ,General - Con,27-08-1969,MA,Foreman,Female,26583,White,Divorced,Fully Meets,1
2866,Jadon,Mata,16-Nov-21,,Production Technician II,Danielle Rangel,jadon.mata@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,07-09-1951,MA,Driller,Female,49151,Hispanic,Single,Fully Meets,2
2867,Gillian,Hawkins,25-Feb-19,,Production Technician II,Matthew Payne,gillian.hawkins@bilearner.com,CCDR,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Technology / It,15-06-1994,MA,Manager,Female,75033,White,Single,Fully Meets,2
2868,Lisa,Griffin,01-Jul-22,,Production Technician I,Christopher Clark,lisa.griffin@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Executive,25-05-1946,MA,Vp,Male,64530,Black,Married,Fully Meets,5
2869,Nelson,Carpenter,17-Dec-22,,Production Technician I,Emily Williamson,nelson.carpenter@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Aerial,22-03-1943,MA,Lineman,Male,53404,Black,Widowed,Fully Meets,2
2870,Sanai,Sweeney,26-Jul-23,31-Jul-23,Production Technician I,David Mccormick,sanai.sweeney@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Retirement,Professor anyone example never.,Production       ,Sales & Marketing,08-09-1950,MA,Vp,Male,32806,Black,Married,Fully Meets,4
2871,Tania,Taylor,11-Mar-22,02-Aug-22,Production Technician I,Christina Smith,tania.taylor@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Resignation,Nothing it prepare imagine big.,Production       ,Catv,27-04-1953,MA,Project Manager,Male,46150,Hispanic,Divorced,Fully Meets,5
2872,Greta,Horne,29-Jun-20,20-May-21,Production Technician I,Steven Myers,greta.horne@bilearner.com,PL,Active,Contract,Zone B,Full-Time,Voluntary,Certain nation hot sense enjoy.,Production       ,Wireline Construction,03-12-1967,MA,Operator,Male,97145,Hispanic,Married,Fully Meets,2
2873,Jordyn,Snyder,28-Mar-22,,Production Technician I,Scott Brown,jordyn.snyder@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,12-09-1998,MA,Supervisor,Male,92640,Hispanic,Divorced,Fully Meets,4
2874,Alex,Collins,14-Feb-22,,Production Technician I,Tracy Scott,alex.collins@bilearner.com,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Fielders,12-12-1953,MA,Engineer,Male,26011,White,Divorced,Fully Meets,1
2875,Harley,Walker,25-Dec-20,13-Sep-21,Production Technician I,Wanda Murray,harley.walker@bilearner.com,SVG,Active,Full-Time,Zone C,Temporary,Involuntary,Keep many else little argue full the.,Production       ,General - Con,03-06-1981,MA,Administrative,Female,60773,Black,Divorced,Fully Meets,4
2876,Luka,Novak,27-Apr-23,,Production Technician I,Kim Berry,luka.novak@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,09-04-1957,MA,Warehouse Technician,Female,91201,Asian,Divorced,Fully Meets,4
2877,Skylar,Riggs,11-Nov-22,07-Dec-22,Production Technician I,Emily Jennings,skylar.riggs@bilearner.com,MSC,Active,Contract,Zone B,Part-Time,Resignation,Food fire property exist southern audience.,Production       ,Project Management - Con,28-12-1944,MA,Manager,Female,51590,Asian,Widowed,Fully Meets,2
2878,Shania,Barrera,04-May-21,12-Oct-21,Production Technician I,Michael Hopkins,shania.barrera@bilearner.com,TNS,Active,Part-Time,Zone A,Part-Time,Resignation,Back worker why young worry human.,Production       ,General - Sga,11-08-1957,MA,Contracts,Male,26501,Black,Married,Fully Meets,2
2879,Trystan,Fernandez,20-Dec-18,,Production Technician I,Cory Freeman,trystan.fernandez@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Executive,15-11-1962,MA,Vp,Male,97759,Black,Married,Fully Meets,2
2880,Aimee,Berg,11-Jun-21,03-Dec-22,Production Technician I,Rodney Grant,aimee.berg@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Retirement,Produce seek result he political alone form.,Production       ,General - Con,21-08-2000,MA,Safety Manager,Female,89647,Black,Single,Fully Meets,4
2881,Kyson,Scott,07-Jun-23,,Production Technician I,Marcus Lloyd,kyson.scott@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,22-04-1956,MA,Laborer,Male,19510,Asian,Divorced,Fully Meets,4
2882,Lamar,Kirk,21-May-19,05-Jan-20,Production Technician I,Peter Norton,lamar.kirk@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,Since step style stage sound it.,Production       ,Shop (Fleet),29-11-1978,MA,Welder,Male,85827,Asian,Widowed,Fully Meets,4
2883,Slade,Lynn,01-Mar-19,,Production Technician II,Ashley Pearson,slade.lynn@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,General - Con,02-07-1960,MA,Operator,Male,74091,Hispanic,Married,Fully Meets,4
2884,Riley,Leon,26-Feb-22,,Production Technician II,Larry Lewis,riley.leon@bilearner.com,SVG,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,14-09-1979,MA,Technician,Male,76359,Other,Married,Fully Meets,2
2885,Humberto,Yoder,14-Apr-22,10-Oct-22,Production Technician II,Kelli Blair,humberto.yoder@bilearner.com,EW,Leave of Absence,Full-Time,Zone B,Part-Time,Voluntary,Partner fact hand bag management woman.,Production       ,Field Operations,27-01-1977,MA,Groundman,Male,61247,Asian,Single,Fully Meets,1
2886,Michelle,Pearson,06-Aug-20,,Production Technician II,Terry Bautista,michelle.pearson@bilearner.com,MSC,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,30-10-1983,MA,Supervisor,Male,93231,Asian,Married,Fully Meets,2
2887,Natalya,Reyes,28-Jan-20,15-Feb-22,Production Technician II,Dylan Allen,natalya.reyes@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone A,Temporary,Voluntary,Kind thank nothing say cold stop bill science.,Production       ,Shop (Fleet),27-04-1987,MA,Shop,Female,22862,Black,Married,Fully Meets,5
2888,Celia,Mcpherson,17-Apr-21,18-Mar-22,Production Technician II,Thomas Reed,celia.mcpherson@bilearner.com,PYZ,Future Start,Contract,Zone A,Temporary,Retirement,Stock usually public summer expert.,Production       ,Wireless,26-04-1983,MA,Foreman,Female,74469,White,Widowed,Fully Meets,5
2889,Matias,Barton,29-Sep-19,28-Jun-23,Production Technician II,Brian Castillo,matias.barton@bilearner.com,WBL,Future Start,Part-Time,Zone A,Temporary,Resignation,Such minute might federal college.,Production       ,Fielders,25-10-1988,MA,Engineer,Female,53693,Hispanic,Single,Fully Meets,1
2890,Caitlyn,Vaughan,07-Oct-22,,Production Technician I,Christopher Ball,caitlyn.vaughan@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Sga,20-07-1988,MA,Director,Male,89622,Black,Single,Fully Meets,2
2891,Addyson,Pollard,11-Aug-21,07-Nov-21,Production Technician I,Andrew Bass,addyson.pollard@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Resignation,House gun series live environmental.,Production       ,Wireline Construction,16-08-1995,MA,Laborer,Male,7700,Black,Widowed,Fully Meets,1
2892,Laila,Wiggins,10-Apr-21,01-Nov-22,Production Technician I,Gregory Lee,laila.wiggins@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Resignation,Sure truth clear father experience can.,Production       ,Catv,06-12-1960,MA,Lineman,Male,26250,Hispanic,Divorced,Fully Meets,2
2893,Terrance,Wiggins,24-Feb-22,,Production Technician I,Tasha Porter,terrance.wiggins@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Unk,,Production       ,Field Operations,25-01-1945,MA,Foreman,Male,73855,White,Divorced,Fully Meets,2
2894,Aliza,Pace,01-Jul-22,,Production Technician I,Michael Jenkins,aliza.pace@bilearner.com,PL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Field Operations,22-07-1949,MA,Foreman,Male,34327,White,Single,Fully Meets,4
2895,Mauricio,Stein,04-Apr-23,20-Jun-23,Production Technician I,Darlene Chambers,mauricio.stein@bilearner.com,BPC,Terminated for Cause,Full-Time,Zone A,Temporary,Voluntary,Baby growth reality western director.,Production       ,Field Operations,11-04-1998,MA,Top Hand,Male,9647,Asian,Married,Fully Meets,2
2896,Gia,Winters,25-Oct-21,,Production Technician I,Stephanie Hill,gia.winters@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,28-11-1979,MA,Laborer,Male,68059,Other,Divorced,Fully Meets,4
2897,Aidyn,Cuevas,04-Mar-22,02-Jul-23,Production Technician I,Melissa Young,aidyn.cuevas@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Voluntary,Theory war statement international anyone.,Production       ,Field Operations,10-06-1963,MA,Mechanic,Female,48860,Hispanic,Widowed,Fully Meets,4
2898,Angel,Santos,20-Dec-19,,Production Technician I,Kenneth Vaughn,angel.santos@bilearner.com,EW,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Field Operations,09-01-1987,MA,Coordinator,Female,53945,Other,Single,Fully Meets,4
2899,Johnathan,Huerta,11-Sep-20,31-Mar-22,Production Technician I,Mercedes Cervantes,johnathan.huerta@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Resignation,May evidence race million response need I.,Production       ,Project Management - Con,29-04-1992,MA,Coordinator,Male,26846,Other,Single,Fully Meets,5
2900,Katelyn,Garner,31-Oct-21,12-Jul-23,Production Technician I,Christine Owens,katelyn.garner@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Resignation,Bar poor finish culture movie despite.,Production       ,General - Con,01-10-1952,MA,Locator,Male,32806,White,Widowed,Exceeds,2
2901,Deshawn,Ayers,21-Oct-18,24-Apr-19,Production Technician I,Yesenia Hawkins,deshawn.ayers@bilearner.com,PYZ,Active,Part-Time,Zone A,Part-Time,Involuntary,Although allow describe school meet argue office.,Production       ,Wireline Construction,21-12-1991,MA,Foreman,Female,52065,White,Single,Fully Meets,4
2902,Siena,Meadows,07-Jan-21,,Production Technician I,Rebekah Jordan,siena.meadows@bilearner.com,WBL,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,11-03-1961,MA,Laborer,Female,34499,Black,Widowed,Fully Meets,1
2903,Presley,Padilla,09-Feb-23,07-May-23,Production Technician I,Christine Johnson,presley.padilla@bilearner.com,NEL,Active,Part-Time,Zone A,Full-Time,Resignation,Record your institution south stop play.,Production       ,Engineers,26-02-1998,MA,Engineer,Male,14416,Asian,Single,Needs Improvement,5
2904,Marquis,Atkinson,15-Feb-20,20-Oct-20,Production Technician I,William Livingston,marquis.atkinson@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Retirement,Feel individual dog in sort product.,Production       ,Project Management - Con,05-10-1946,MA,Technician,Female,84227,Other,Widowed,Exceeds,4
2905,Gillian,Williams,14-Oct-22,,Production Technician II,Stacy Schmidt,gillian.williams@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Yard (Material Handling),05-12-1973,MA,Warehouse,Male,96294,Asian,Divorced,Fully Meets,1
2906,Anabel,Hanna,02-Oct-18,,Production Technician II,Anthony Mcguire,anabel.hanna@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Field Operations,11-02-1979,MA,Technician,Male,87232,Asian,Divorced,Needs Improvement,5
2907,Celeste,Branch,22-Jun-20,,Production Technician II,Timothy Clark,celeste.branch@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Yard (Material Handling),04-03-1962,MA,Supervisor,Male,38430,White,Widowed,Needs Improvement,4
2908,Shyanne,Cooper,19-Mar-21,,Production Technician II,Katherine Banks,shyanne.cooper@bilearner.com,TNS,Active,Contract,Zone C,Temporary,Unk,,Production       ,Project Management - Con,06-04-1980,MA,Coordinator,Male,49657,Asian,Single,Exceeds,1
2909,Nancy,Barrett,28-Mar-19,,Production Technician II,Michael Kim,nancy.barrett@bilearner.com,WBL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Field Operations,02-10-1941,MA,Laborer,Female,45022,Hispanic,Single,Needs Improvement,1
2910,Ronan,Burke,01-May-22,,Production Technician II,Elizabeth Jones,ronan.burke@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,10-01-1946,MA,Laborer,Female,89600,White,Divorced,Exceeds,1
2911,Estrella,Ho,07-Aug-18,,Production Technician I,Kenneth Moore,estrella.ho@bilearner.com,TNS,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Finance & Accounting,17-12-1952,MA,Administrative,Male,3468,Asian,Divorced,Exceeds,2
2912,Conor,Petty,01-May-22,,Production Technician I,William Nichols,conor.petty@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Project Management - Con,30-05-1962,MA,Field Project Manager,Male,72466,Black,Widowed,Needs Improvement,4
2913,Cheyanne,Munoz,03-Dec-19,,Production Technician I,Jessica Brown,cheyanne.munoz@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Splicing,15-10-1950,MA,Splicer,Male,70198,Hispanic,Divorced,Needs Improvement,2
2914,Jaycee,Osborn,02-Jan-20,03-Aug-23,Production Technician I,Thomas Frederick,jaycee.osborn@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Retirement,Become cell want page fight.,Production       ,Splicing,02-12-1972,MA,Laborer,Male,56864,Hispanic,Widowed,Exceeds,2
2915,Jordyn,Patel,30-Apr-22,02-Aug-23,Production Technician I,James Smith,jordyn.patel@bilearner.com,PL,Terminated for Cause,Full-Time,Zone B,Part-Time,Involuntary,Or tax believe thank cell.,Production       ,Field Operations,03-09-1992,MA,Technician,Male,14468,Asian,Widowed,Exceeds,1
